Date,Probe,walen1,walen2,jet_detection,x_gsm,y_gsm,z_gsm,r_spc,r_W,theta_w,jet_time,ind_min_msp,ind_max_msp,ind_min_msh,ind_max_msh,ind_jet_center,angle_b_lmn_vec_msp_msh_median,b_lmn_vec_msp_mean_n,b_lmn_vec_msp_mean_m,b_lmn_vec_msp_mean_l,b_lmn_vec_msp_median_n,b_lmn_vec_msp_median_m,b_lmn_vec_msp_median_l,b_lmn_vec_msh_mean_n,b_lmn_vec_msh_mean_m,b_lmn_vec_msh_mean_l,b_lmn_vec_msh_median_n,b_lmn_vec_msh_median_m,b_lmn_vec_msh_median_l,np_msp_median,np_msp_mean,np_msh_median,np_msh_mean,vp_lmn_vec_msp_mean_n,vp_lmn_vec_msp_mean_m,vp_lmn_vec_msp_mean_l,vp_lmn_vec_msp_median_n,vp_lmn_vec_msp_median_m,vp_lmn_vec_msp_median_l,vp_lmn_vec_msh_mean_n,vp_lmn_vec_msh_mean_m,vp_lmn_vec_msh_mean_l,vp_lmn_vec_msh_median_n,vp_lmn_vec_msh_median_m,vp_lmn_vec_msh_median_l,tp_para_msp_median,tp_para_msh_median,tp_para_msp_mean,tp_para_msh_mean,tp_perp_msp_median,tp_perp_msh_median,tp_perp_msp_mean,tp_perp_msh_mean,beta_msh_mean,beta_msp_mean
2017-01-11 02:06:24+00:00,3,False,False,True,9.241,-4.25,-1.196,4.415,6.37,34.221,2017-01-11 02:01:14.504787968+00:00,1466,1498,2971,3003,1936,116.514,15.692,24.942,51.747,15.627,24.906,51.45,-12.597,13.755,-15.205,-12.597,13.755,-15.205,1.347,1.339,20.628,20.539,13.646,55.345,-13.446,13.82,58.861,-16.058,-34.268,83.009,-78.705,-34.649,82.692,-78.47,11309227.0,5198971.0,11376270.0,5181958.5,14869905.0,5658315.0,14940912.0,5688074.0,6.802,0.165,
2017-01-15 00:56:38+00:00,3,False,False,True,8.256,-4.8,-1.793,5.124,1.394,30.294,2017-01-15 00:57:53.511683072+00:00,1242,1274,534,566,2137,40.481,17.953,29.144,52.016,17.79,28.877,51.996,3.162,-4.77,23.772,3.162,-4.77,23.772,2.137,2.188,45.816,45.457,-18.242,68.158,-98.647,-17.64,73.345,-97.896,0.94,49.128,-91.068,2.492,47.07,-91.856,4363279.0,3218030.0,4488822.5,3368002.25,5083111.0,2802735.75,5151190.5,2800228.25,8.592,0.092,
2017-01-15 00:57:50+00:00,3,False,False,True,8.273,-4.8,-1.787,5.122,1.394,30.294,2017-01-15 00:57:53.511683072+00:00,1242,1274,534,566,2137,40.481,17.953,29.144,52.016,17.79,28.877,51.996,3.162,-4.77,23.772,3.162,-4.77,23.772,2.137,2.188,45.816,45.457,-18.242,68.158,-98.647,-17.64,73.345,-97.896,0.94,49.128,-91.068,2.492,47.07,-91.856,4363279.0,3218030.0,4488822.5,3368002.25,5083111.0,2802735.75,5151190.5,2800228.25,8.592,0.092,
2017-01-16 00:56:29+00:00,3,False,False,True,8.283,-4.917,-1.833,5.247,4.934,38.535,2017-01-16 00:56:09.818438528+00:00,924,956,2463,2495,1510,89.709,15.066,30.24,58.752,15.06,30.166,58.8,-0.388,8.749,-4.332,-0.388,8.749,-4.332,2.059,2.056,77.982,78.394,-30.197,9.37,-53.369,-30.308,9.213,-54.038,-19.04,53.841,-95.533,-19.257,53.623,-97.005,13260519.0,1725801.25,13374243.0,1729136.75,12645802.0,1712206.375,12691962.0,1710982.0,73.069,0.204,
2017-01-23 10:32:01+00:00,3,False,False,True,10.541,-2.072,1.807,2.749,3.551,28.475,2017-01-23 10:31:28.858710528+00:00,3498,3530,2365,2397,1983,16.397,-1.613,0.944,56.591,-1.547,0.768,56.583,-12.248,-1.694,38.479,-12.248,-1.694,38.479,2.094,2.073,10.532,10.541,-16.729,44.402,59.344,-12.27,43.416,59.093,-18.386,9.037,82.16,-19.071,9.453,82.141,5835054.0,3038972.0,5884785.5,3047300.5,8636320.0,6585295.5,8762611.0,6608926.0,0.925,0.154,
2017-01-24 03:02:59+00:00,3,False,False,True,9.851,-5.754,-1.216,5.881,4.508,37.311,2017-01-24 03:03:58.794289536+00:00,6877,6909,1064,1096,4398,16.168,9.732,15.746,35.711,9.752,15.754,35.71,6.495,17.239,20.212,6.495,17.239,20.212,0.386,0.383,11.805,11.794,-2.489,-12.806,-30.482,-2.095,-14.617,-32.46,-25.888,106.52,-72.253,-26.966,109.034,-73.518,21546542.0,1766368.625,21783968.0,1745235.125,29188682.0,3491320.75,29089070.0,3507945.0,1.313,0.199,
2017-01-24 04:36:44+00:00,3,False,True,True,10.571,-5.395,-0.349,5.406,3.086,38.305,2017-01-24 04:36:48.867543040+00:00,389,421,2239,2271,839,146.184,8.599,19.262,38.267,8.522,19.245,38.314,-3.223,-10.378,-5.705,-3.223,-10.378,-5.705,0.518,0.523,18.765,18.41,0.254,34.818,-42.752,-9.503,32.973,-45.423,-15.183,118.403,-32.125,-14.674,116.826,-30.171,15912180.0,2643903.75,15935141.0,2648803.0,18210916.0,2768312.25,18547096.0,2776156.0,10.526,0.16,
2017-01-28 00:33:45+00:00,3,False,False,True,7.993,-6.3,-2.524,6.786,8.988,39.907,2017-01-28 00:28:03.002752+00:00,2093,2125,902,934,1720,144.106,10.452,32.984,52.176,10.531,33.317,51.897,-7.118,-26.786,-10.203,-7.118,-26.786,-10.203,1.899,1.924,31.816,32.524,-6.461,119.418,-152.58,-5.498,139.935,-151.945,-79.392,102.009,-107.131,-78.85,103.334,-106.688,9046668.0,3737197.5,9040524.0,3709820.0,10321558.0,4917391.5,10512707.0,4828479.0,5.363,0.162,
2017-01-29 09:40:08+00:00,3,False,False,True,10.353,-3.296,1.66,3.69,5.846,37.41,2017-01-29 09:40:05.867035392+00:00,789,821,280,312,1152,128.5,-1.193,3.281,52.709,-1.278,3.162,52.82,-1.012,18.772,-16.93,-1.012,18.772,-16.93,0.971,0.948,19.274,19.085,36.381,142.906,-12.142,35.124,141.151,-12.369,31.466,104.471,-40.554,30.803,105.141,-38.716,12782698.0,3981172.0,13989808.0,3967755.5,14414256.0,4618901.5,15512113.0,4652165.0,4.252,0.171,
2017-12-29 04:02:41+00:00,3,False,False,True,9.032,7.609,4.802,8.998,3.476,25.346,2017-12-29 03:58:55.687504512+00:00,5489,5521,1461,1493,2497,118.578,1.393,-10.776,38.256,1.391,-10.773,38.269,0.614,21.132,-4.86,0.614,21.132,-4.86,0.662,0.664,19.717,19.666,2.417,5.977,26.63,0.784,6.889,26.116,34.448,-121.068,97.023,35.437,-121.487,98.1,17242550.0,1764184.5,17177622.0,1717316.25,21680116.0,2421600.0,21743066.0,2379519.25,2.745,0.272,
2018-01-21 04:28:24+00:00,3,False,False,True,7.693,-6.472,0.161,6.474,4.346,58.738,2018-01-21 04:28:30.007058944+00:00,740,772,3170,3202,1780,30.425,13.183,28.334,49.363,13.281,28.246,49.361,0.667,33.56,21.025,0.667,33.56,21.025,3.039,3.034,44.44,45.482,37.091,-38.848,2.1,37.184,-39.35,1.741,18.217,70.995,19.636,18.223,75.106,16.98,14862087.0,1691561.375,15044051.0,1720923.25,17147218.0,2544154.5,17271822.0,2568509.75,2.26,0.487,
2018-02-09 22:19:57+00:00,3,True,False,True,5.935,-8.876,-2.311,9.172,2.55,20.379,2018-02-09 22:21:26.097155072+00:00,1391,1423,4287,4319,3150,154.714,1.743,17.235,38.146,1.887,17.26,38.142,1.098,-20.923,-18.078,1.098,-20.923,-18.078,1.019,1.017,32.118,32.145,9.311,-16.17,-42.499,5.729,-15.66,-39.885,-23.875,142.355,-95.778,-26.399,143.392,-95.246,27243742.0,1364021.25,27326210.0,1396085.25,31649320.0,1823115.75,31626666.0,1824932.0,2.134,0.578,
2018-02-09 22:21:23+00:00,3,True,False,True,5.965,-8.896,-2.313,9.192,2.55,20.379,2018-02-09 22:21:26.097155072+00:00,867,899,3754,3786,2617,154.639,2.138,17.167,38.18,2.097,17.26,38.178,1.098,-20.923,-18.078,1.098,-20.923,-18.078,1.014,1.011,32.118,32.145,24.45,-17.389,-49.59,20.86,-14.69,-49.66,-23.875,142.355,-95.778,-26.399,143.392,-95.246,27243742.0,1364021.25,27297718.0,1396085.25,31649320.0,1823115.75,31647642.0,1824932.0,2.134,0.574,
2018-02-18 09:30:24+00:00,3,False,False,True,4.759,-10.115,0.342,10.121,4.009,36.329,2018-02-18 09:33:04.203419520+00:00,406,438,3835,3867,2941,166.218,6.99,29.296,47.399,8.13,29.922,47.368,0.948,-19.338,-21.735,0.948,-19.338,-21.735,1.774,1.735,16.382,16.397,-35.518,125.471,-76.979,-73.539,103.114,-87.665,21.718,269.171,7.848,22.022,269.335,7.921,14280391.0,4581797.5,16516655.0,4552800.5,24530810.0,5939781.5,25129560.0,5927464.0,3.383,0.37,
2018-02-18 09:32:03+00:00,3,False,False,True,4.786,-10.138,0.351,10.144,4.009,36.329,2018-02-18 09:33:04.203419520+00:00,406,438,3835,3867,2941,166.218,6.99,29.296,47.399,8.13,29.922,47.368,0.948,-19.338,-21.735,0.948,-19.338,-21.735,1.774,1.735,16.382,16.397,-35.518,125.471,-76.979,-73.539,103.114,-87.665,21.718,269.171,7.848,22.022,269.335,7.921,14280391.0,4581797.5,16516655.0,4552800.5,24530810.0,5939781.5,25129560.0,5927464.0,3.383,0.37,
2018-02-18 09:34:41+00:00,3,False,False,True,4.83,-10.176,0.368,10.183,4.009,36.329,2018-02-18 09:33:04.203419520+00:00,406,438,3835,3867,2941,166.218,6.99,29.296,47.399,8.13,29.922,47.368,0.948,-19.338,-21.735,0.948,-19.338,-21.735,1.774,1.735,16.382,16.397,-35.518,125.471,-76.979,-73.539,103.114,-87.665,21.718,269.171,7.848,22.022,269.335,7.921,14280391.0,4581797.5,16516655.0,4552800.5,24530810.0,5939781.5,25129560.0,5927464.0,3.383,0.37,
2018-02-18 09:41:44+00:00,3,False,False,True,4.954,-10.281,0.412,10.29,4.009,36.329,2018-02-18 09:33:04.203419520+00:00,2609,2641,1428,1460,534,149.326,-1.006,7.827,39.368,-1.069,7.627,39.329,0.948,-19.338,-21.735,0.948,-19.338,-21.735,1.191,1.19,16.382,16.397,51.035,4.069,-48.625,52.765,-1.307,-53.958,21.718,269.171,7.848,22.022,269.335,7.921,29304552.0,4581797.5,29433586.0,4552800.5,42182648.0,5939781.5,41633188.0,5927464.0,3.383,0.858,
2018-03-18 01:31:14+00:00,3,False,False,True,10.006,-7.347,-0.219,7.35,1.038,27.157,2018-03-18 01:33:13.970044928+00:00,5066,5098,1176,1208,2997,111.268,5.896,-0.643,36.614,6.091,-0.498,36.554,-6.958,11.717,-3.893,-6.958,11.717,-3.893,1.33,1.382,16.976,17.015,42.489,40.317,39.489,43.447,41.373,39.311,82.413,177.292,84.284,83.129,179.597,82.804,22313478.0,3788755.0,22190438.0,3752068.75,19723920.0,5308265.0,19702290.0,5271787.0,12.091,0.744,
2018-03-18 01:33:02+00:00,3,False,False,True,9.985,-7.31,-0.205,7.313,1.038,27.157,2018-03-18 01:33:13.970044928+00:00,4547,4579,657,689,2478,111.268,5.896,-0.643,36.614,6.091,-0.498,36.554,-6.958,11.717,-3.893,-6.958,11.717,-3.893,1.33,1.382,16.976,17.015,42.489,40.317,39.489,43.447,41.373,39.311,82.413,177.292,84.284,83.129,179.597,82.804,22313478.0,3788755.0,22190438.0,3752068.75,19723920.0,5308265.0,19702290.0,5271787.0,12.091,0.744,
2018-03-18 01:38:49+00:00,3,False,False,True,9.925,-7.208,-0.168,7.21,1.958,39.833,2018-03-18 01:33:13.970044928+00:00,3975,4007,2600,2632,1765,102.549,6.869,3.289,37.621,6.747,3.309,38.06,4.298,4.961,-2.771,4.298,4.961,-2.771,1.09,1.15,21.717,21.616,23.138,-79.131,27.159,17.089,-80.152,25.444,-48.974,184.113,-6.608,-46.117,183.465,-6.611,27169030.0,3787037.5,26695434.0,3833150.5,26233010.0,4168009.5,26086874.0,4145543.75,84.472,0.717,
2018-03-26 13:12:15+00:00,3,False,False,True,8.484,-7.266,1.328,7.386,1.194,49.841,2018-03-26 13:09:20.459897984+00:00,5702,5734,2152,2184,1783,114.934,-11.557,-9.408,45.703,-11.674,-9.522,45.657,2.581,18.851,-4.044,2.581,18.851,-4.044,0.872,0.881,15.629,15.787,59.282,-0.806,-2.168,53.107,-1.487,-5.038,9.256,148.441,141.186,9.466,148.753,143.206,22257310.0,5011519.0,22179376.0,4927852.5,28599348.0,5923971.0,28507014.0,5870212.0,6.953,0.321,
2018-03-26 13:13:45+00:00,3,False,False,True,8.469,-7.234,1.322,7.354,1.194,49.841,2018-03-26 13:09:20.459897984+00:00,5702,5734,2152,2184,1783,114.934,-11.557,-9.408,45.703,-11.674,-9.522,45.657,2.581,18.851,-4.044,2.581,18.851,-4.044,0.872,0.881,15.629,15.787,59.282,-0.806,-2.168,53.107,-1.487,-5.038,9.256,148.441,141.186,9.466,148.753,143.206,22257310.0,5011519.0,22179376.0,4927852.5,28599348.0,5923971.0,28507014.0,5870212.0,6.953,0.321,
2018-03-26 13:17:17+00:00,3,False,False,True,8.435,-7.16,1.306,7.278,1.194,49.841,2018-03-26 13:09:20.459897984+00:00,4742,4774,1192,1224,823,114.934,-11.557,-9.408,45.703,-11.674,-9.522,45.657,2.581,18.851,-4.044,2.581,18.851,-4.044,0.872,0.881,15.629,15.787,59.282,-0.806,-2.168,53.107,-1.487,-5.038,9.256,148.441,141.186,9.466,148.753,143.206,22257310.0,5011519.0,22179376.0,4927852.5,28599348.0,5923971.0,28507014.0,5870212.0,6.953,0.321,
2018-03-29 07:14:05+00:00,3,False,False,True,8.883,-9.612,0.911,9.655,0.742,58.038,2018-03-29 07:14:12.982810496+00:00,1520,1552,467,499,2065,56.184,0.97,-0.18,31.086,0.968,-0.194,31.078,1.122,-7.575,5.015,1.122,-7.575,5.015,0.681,0.689,32.794,33.233,-37.219,-14.767,28.869,-37.251,-14.077,29.277,-186.232,-63.619,13.071,-183.967,-67.638,13.467,10974469.0,1633164.125,10986865.0,1552777.5,12534499.0,1590046.125,12566377.0,1500774.25,53.937,0.285,
2018-04-23 15:44:20+00:00,3,False,False,True,4.502,-11.92,0.147,11.921,3.208,18.95,2018-04-23 15:46:15.449121536+00:00,831,863,206,238,1216,166.052,0.786,-15.689,30.585,0.759,-15.807,30.543,-5.991,12.093,-19.637,-5.991,12.093,-19.637,1.042,1.032,14.105,14.412,69.053,18.334,34.512,63.392,30.217,35.687,18.844,212.339,-22.912,20.295,213.426,-20.005,20275268.0,4310758.0,20391850.0,4352590.0,20484058.0,3954350.5,20597148.0,3938740.0,3.868,0.62,
2018-04-23 15:46:12+00:00,3,False,False,True,4.505,-11.878,0.129,11.879,3.208,18.95,2018-04-23 15:46:15.449121536+00:00,831,863,206,238,1216,166.052,0.786,-15.689,30.585,0.759,-15.807,30.543,-5.991,12.093,-19.637,-5.991,12.093,-19.637,1.042,1.032,14.105,14.412,69.053,18.334,34.512,63.392,30.217,35.687,18.844,212.339,-22.912,20.295,213.426,-20.005,20275268.0,4310758.0,20391850.0,4352590.0,20484058.0,3954350.5,20597148.0,3938740.0,3.868,0.62,
2018-11-07 09:04:17+00:00,3,False,False,True,7.157,10.629,-0.134,10.63,2.015,47.228,2018-11-07 09:07:56.302523520+00:00,2592,2624,1414,1446,3725,2.41,3.495,-21.258,30.148,3.546,-21.287,29.765,2.132,-15.919,24.017,2.132,-15.919,24.017,3.678,3.686,11.864,11.745,-7.194,-15.197,17.229,-3.804,-18.803,17.03,-20.444,-207.794,-28.895,-20.937,-213.67,-35.921,3408612.25,2166050.75,3405693.5,2455379.5,5596367.0,3824650.25,5709926.5,3715843.5,1.551,0.389,
2018-11-21 08:44:37+00:00,3,False,False,True,7.886,6.044,1.583,6.248,8.19,33.225,2018-11-21 08:48:31.517672960+00:00,314,346,4148,4180,2390,76.148,9.942,-25.259,65.127,9.996,-25.733,64.677,52.849,46.483,30.27,52.849,46.483,30.27,1.784,1.851,23.692,25.484,12.973,-40.906,22.37,9.391,-46.549,19.962,17.338,-155.357,75.833,19.602,-161.52,72.238,13314456.0,4692263.5,13500115.0,4572515.5,18008562.0,4998464.0,18821148.0,5082636.5,0.77,0.197,
2018-11-21 08:48:26+00:00,3,False,False,True,7.934,6.138,1.575,6.336,5.432,34.181,2018-11-21 08:48:31.517672960+00:00,314,346,4201,4233,2390,60.818,9.942,-25.259,65.127,9.996,-25.733,64.677,-13.21,39.271,53.568,-13.21,39.271,53.568,1.784,1.851,38.491,37.844,12.973,-40.906,22.37,9.391,-46.549,19.962,4.684,-103.965,154.416,-0.636,-101.677,156.094,13314456.0,2334528.0,13500115.0,2377023.25,18008562.0,4320084.0,18821148.0,4367502.5,0.833,0.197,
2018-11-21 08:50:19+00:00,3,False,False,True,7.952,6.173,1.572,6.37,5.432,34.181,2018-11-21 08:48:31.517672960+00:00,314,346,4201,4233,2390,60.818,9.942,-25.259,65.127,9.996,-25.733,64.677,-13.21,39.271,53.568,-13.21,39.271,53.568,1.784,1.851,38.491,37.844,12.973,-40.906,22.37,9.391,-46.549,19.962,4.684,-103.965,154.416,-0.636,-101.677,156.094,13314456.0,2334528.0,13500115.0,2377023.25,18008562.0,4320084.0,18821148.0,4367502.5,0.833,0.197,
2018-11-21 08:52:16+00:00,3,False,False,True,7.976,6.219,1.568,6.414,5.432,34.181,2018-11-21 08:48:31.517672960+00:00,314,346,4201,4233,2390,60.818,9.942,-25.259,65.127,9.996,-25.733,64.677,-13.21,39.271,53.568,-13.21,39.271,53.568,1.784,1.851,38.491,37.844,12.973,-40.906,22.37,9.391,-46.549,19.962,4.684,-103.965,154.416,-0.636,-101.677,156.094,13314456.0,2334528.0,13500115.0,2377023.25,18008562.0,4320084.0,18821148.0,4367502.5,0.833,0.197,
2018-12-02 14:50:23+00:00,3,False,False,True,8.406,3.925,2.817,4.831,1.29,49.96,2018-12-02 14:54:54.845385472+00:00,1172,1204,2281,2313,2011,28.49,2.781,-3.742,66.5,2.364,-3.445,66.58,-3.075,-2.151,6.966,-3.075,-2.151,6.966,1.206,1.269,37.129,37.172,-17.355,32.748,4.359,-16.151,32.381,3.752,-11.959,-75.968,162.389,-11.571,-78.423,165.084,22232134.0,3880143.0,21966840.0,3878774.0,24952984.0,3802644.5,24448736.0,3692488.0,49.776,0.226,
2018-12-08 06:44:58+00:00,3,False,False,True,9.544,4.017,3.321,5.212,1.121,18.012,2018-12-08 06:36:38.161817984+00:00,3451,3483,2293,2325,667,127.676,3.876,-11.418,51.627,4.018,-10.623,51.561,-9.147,29.618,-14.64,-9.147,29.618,-14.64,3.737,3.553,14.856,14.96,-9.748,9.286,2.539,-5.7,6.517,5.953,8.03,-136.834,39.68,10.457,-136.421,37.58,6413150.0,4818082.5,6539464.0,4942551.5,7045746.0,5836629.5,7442077.5,5857281.0,2.496,0.3,
2019-02-05 20:34:47+00:00,3,False,False,True,8.836,-7.801,1.63,7.97,3.118,37.695,2019-02-05 20:42:59.036449536+00:00,936,968,1305,1337,1371,38.984,-7.447,9.143,42.531,-7.306,9.102,42.464,14.222,4.839,24.749,14.222,4.839,24.749,0.89,0.898,16.038,15.85,-19.859,-50.68,14.932,-17.152,-46.278,15.59,-45.151,61.822,-76.292,-45.289,63.075,-75.968,16837614.0,2266997.5,16770866.0,2269404.25,21922032.0,2710218.25,21923092.0,2724922.0,1.581,0.296,
2019-02-05 20:37:33+00:00,3,False,False,True,8.901,-7.824,1.633,7.993,3.118,37.695,2019-02-05 20:42:59.036449536+00:00,669,701,1038,1070,1104,38.984,-7.447,9.143,42.531,-7.306,9.102,42.464,14.222,4.839,24.749,14.222,4.839,24.749,0.89,0.898,16.038,15.85,-19.859,-50.68,14.932,-17.152,-46.278,15.59,-45.151,61.822,-76.292,-45.289,63.075,-75.968,16837614.0,2266997.5,16770866.0,2269404.25,21922032.0,2710218.25,21923092.0,2724922.0,1.581,0.296,
2019-03-02 01:20:10+00:00,3,False,False,True,4.938,-10.325,-0.533,10.338,6.09,31.473,2019-03-02 01:25:26.337876096+00:00,2079,2111,434,466,1354,92.271,15.658,11.907,40.881,15.679,11.664,40.867,-20.237,23.425,-0.282,-20.237,23.425,-0.282,1.437,1.436,35.116,34.503,21.627,-26.836,90.871,23.963,-19.558,91.813,56.393,183.794,69.746,55.504,179.765,74.287,21300450.0,2092443.25,21226358.0,2108825.75,25923618.0,2680733.75,26138362.0,2669567.0,2.975,0.553,
2019-03-02 01:26:37+00:00,3,False,False,True,5.058,-10.428,-0.508,10.441,6.09,31.473,2019-03-02 01:25:26.337876096+00:00,2155,2187,434,466,1354,85.833,14.197,17.618,41.179,14.289,17.366,41.39,-20.237,23.425,-0.282,-20.237,23.425,-0.282,1.464,1.494,35.116,34.503,-4.031,-22.723,121.895,-4.027,-19.936,123.746,56.393,183.794,69.746,55.504,179.765,74.287,18407594.0,2092443.25,18232804.0,2108825.75,23917888.0,2680733.75,23611046.0,2669567.0,2.975,0.47,
2019-03-02 01:29:10+00:00,3,False,False,True,5.105,-10.468,-0.498,10.48,4.802,41.941,2019-03-02 01:25:26.337876096+00:00,2155,2187,4823,4855,1354,136.544,14.197,17.618,41.179,14.289,17.366,41.39,0.34,4.803,-15.697,0.34,4.803,-15.697,1.464,1.494,17.295,17.384,-4.031,-22.723,121.895,-4.027,-19.936,123.746,-16.195,300.6,85.875,-22.038,302.575,86.098,18407594.0,3683698.0,18232804.0,3641372.0,23917888.0,4726559.5,23611046.0,4703089.0,8.939,0.47,
